EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
3786,2,[34],[30],7307.0
3793,3,[],"[42, 43, 44]",7811.0
3795,1,[],[52],6869.0
3819,2,[40],[8],8170.5
3822,0,[],[],0
3842,4,[0],"[59, 60, 61]",7987.5
3843,0,[],[],0
3846,3,"[1, 29]",[19],8154.333333333333
3849,2,[31],[37],8142.0
3851,0,[],[],0
3864,5,[30],"[54, 57, 58, 59]",6510.6
3868,2,[],"[12, 13]",7563.0
3874,0,[],[],0
3881,1,[39],[],8171.0
3886,3,"[3, 4]",[10],7629.333333333333
3895,4,"[21, 22, 34]",[28],7636.75
3896,2,[6],[8],6461.5
3899,3,[1],"[36, 38]",7610.333333333333
3903,1,[3],[],7635.0
3906,2,[],"[43, 44]",8161.5
3934,0,[],[],0
3950,3,[],"[29, 62, 63]",7997.666666666667
3958,2,[19],[17],7227.0
3963,3,[],"[46, 47, 52]",6002.0
3965,3,[5],"[5, 14]",7667.333333333333
3966,0,[],[],0
3968,4,[13],"[35, 36, 37]",7971.75
3979,3,"[10, 26]",[11],6851.333333333333
3984,3,"[1, 2]",[6],6993.333333333333
3990,2,[40],[16],6252.0
3991,2,[34],[36],8139.0
3995,8,[10],"[40, 41, 42, 43, 44, 49, 52]",7684.75
4002,7,[],"[31, 32, 33, 34, 35, 36, 49]",7468.714285714285
4016,2,[],"[16, 18]",7443.5
4053,3,[1],"[19, 21]",6695.666666666667
4058,0,[],[],0
4060,2,[38],[42],7492.0
4064,5,[10],"[5, 41, 42, 57]",6507.0
4071,3,[0],"[21, 22]",7910.333333333333
4088,2,[27],[7],6877.5
4091,3,[7],"[20, 43]",7334.666666666667
4096,4,[27],"[47, 48, 50]",7583.0
4114,2,[0],[51],7362.0
4115,5,"[5, 7, 9, 26]",[28],7692.8
4122,2,[],"[38, 39]",8149.5
4126,3,"[10, 13]",[4],8086.0
4128,1,[8],[],8191.0
4137,3,[3],"[50, 53]",7292.333333333333
4149,3,[],"[58, 59, 63]",7008.0
4154,3,[],"[50, 53, 56]",8125.0
4161,1,[],[63],8191.0
4162,1,[],[8],5929.0
4177,2,[8],[38],6882.5
4207,2,[],"[12, 17]",7388.0
4208,1,[28],[],8188.0
4219,2,[34],[15],7454.5
4221,2,[8],[7],7435.0
4233,1,[],[44],7111.0
4245,2,[],"[41, 48]",7114.5
4246,1,[28],[],8188.0
4249,3,[4],"[46, 53]",8107.333333333333
4253,2,[],"[44, 45]",8131.5
4287,2,[],"[35, 37]",8148.5
4295,2,[11],[29],6941.0
4306,6,"[30, 31, 32, 33, 34]",[14],7660.833333333333
4316,2,[],"[22, 23]",8146.5
4318,2,[11],[16],8150.5
4320,4,[0],"[31, 32, 59]",7109.75
4332,2,[1],[11],6954.5
